Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,HINDZINC,36307,OPTSTK,CE,460,HINDUSTAN ZINC LIMITED,HINDZINC APR 460 CE,HINDZINC28APR26C460,2026-04-28,1225,0.05
NFO,nse_fo,PFC,36308,OPTSTK,CE,445,POWER FIN CORP LTD.,PFC MAR 445 CE,PFC30MAR26C445,2026-03-30,1300,0.05
NFO,nse_fo,PFC,36309,OPTSTK,PE,445,POWER FIN CORP LTD.,PFC MAR 445 PE,PFC30MAR26P445,2026-03-30,1300,0.05
NFO,nse_fo,HINDZINC,36310,OPTSTK,PE,460,HINDUSTAN ZINC LIMITED,HINDZINC APR 460 PE,HINDZINC28APR26P460,2026-04-28,1225,0.05
NFO,nse_fo,HINDZINC,36311,OPTSTK,CE,530,HINDUSTAN ZINC LIMITED,HINDZINC APR 530 CE,HINDZINC28APR26C530,2026-04-28,1225,0.05
NFO,nse_fo,HINDZINC,36312,OPTSTK,PE,530,HINDUSTAN ZINC LIMITED,HINDZINC APR 530 PE,HINDZINC28APR26P530,2026-04-28,1225,0.05
NFO,nse_fo,IDFCFIRSTB,36342,OPTSTK,CE,59,IDFC FIRST BANK LIMITED,IDFCFIRSTB MAR 59 CE,IDFCFIRSTB30MAR26C59,2026-03-30,9275,0.01
NFO,nse_fo,IDFCFIRSTB,36345,OPTSTK,PE,59,IDFC FIRST BANK LIMITED,IDFCFIRSTB MAR 59 PE,IDFCFIRSTB30MAR26P59,2026-03-30,9275,0.01
NFO,nse_fo,IDFCFIRSTB,36346,OPTSTK,CE,58,IDFC FIRST BANK LIMITED,IDFCFIRSTB APR 58 CE,IDFCFIRSTB28APR26C58,2026-04-28,9275,0.01
NFO,nse_fo,IDFCFIRSTB,36348,OPTSTK,PE,58,IDFC FIRST BANK LIMITED,IDFCFIRSTB APR 58 PE,IDFCFIRSTB28APR26P58,2026-04-28,9275,0.01
NFO,nse_fo,INFY,36371,OPTSTK,CE,1180,INFOSYS LIMITED,INFY MAR 1180 CE,INFY30MAR26C1180,2026-03-30,400,0.05
NFO,nse_fo,INFY,36372,OPTSTK,PE,1180,INFOSYS LIMITED,INFY MAR 1180 PE,INFY30MAR26P1180,2026-03-30,400,0.05
NFO,nse_fo,IOC,36387,OPTSTK,CE,197,INDIAN OIL CORP LTD,IOC MAR 197 CE,IOC30MAR26C197,2026-03-30,4875,0.01
NFO,nse_fo,IOC,36388,OPTSTK,PE,197,INDIAN OIL CORP LTD,IOC MAR 197 PE,IOC30MAR26P197,2026-03-30,4875,0.01
NFO,nse_fo,IOC,36389,OPTSTK,CE,199,INDIAN OIL CORP LTD,IOC MAR 199 CE,IOC30MAR26C199,2026-03-30,4875,0.01
NFO,nse_fo,IOC,36390,OPTSTK,PE,199,INDIAN OIL CORP LTD,IOC MAR 199 PE,IOC30MAR26P199,2026-03-30,4875,0.01
NFO,nse_fo,IOC,36393,OPTSTK,CE,198,INDIAN OIL CORP LTD,IOC APR 198 CE,IOC28APR26C198,2026-04-28,4875,0.01
NFO,nse_fo,IOC,36394,OPTSTK,PE,198,INDIAN OIL CORP LTD,IOC APR 198 PE,IOC28APR26P198,2026-04-28,4875,0.01
NFO,nse_fo,LICI,36440,OPTSTK,CE,695,LIFE INSURA CORP OF INDIA,LICI APR 695 CE,LICI28APR26C695,2026-04-28,700,0.05
NFO,nse_fo,LICI,36441,OPTSTK,PE,695,LIFE INSURA CORP OF INDIA,LICI APR 695 PE,LICI28APR26P695,2026-04-28,700,0.05
NFO,nse_fo,LICI,36442,OPTSTK,CE,690,LIFE INSURA CORP OF INDIA,LICI MAY 690 CE,LICI26MAY26C690,2026-05-26,700,0.05
NFO,nse_fo,LICI,36443,OPTSTK,PE,690,LIFE INSURA CORP OF INDIA,LICI MAY 690 PE,LICI26MAY26P690,2026-05-26,700,0.05
NFO,nse_fo,BLUESTARCO,36446,OPTSTK,CE,2260,BLUE STAR LIMITED,BLUESTARCO MAR 2260 CE,BLUESTARCO30MAR26C2260,2026-03-30,325,0.05
NFO,nse_fo,BLUESTARCO,36450,OPTSTK,PE,2260,BLUE STAR LIMITED,BLUESTARCO MAR 2260 PE,BLUESTARCO30MAR26P2260,2026-03-30,325,0.05
NFO,nse_fo,LODHA,36458,OPTSTK,CE,690,LODHA DEVELOPERS LIMITED,LODHA APR 690 CE,LODHA28APR26C690,2026-04-28,450,0.05
NFO,nse_fo,LODHA,36459,OPTSTK,PE,690,LODHA DEVELOPERS LIMITED,LODHA APR 690 PE,LODHA28APR26P690,2026-04-28,450,0.05
NFO,nse_fo,JINDALSTEL,36460,OPTSTK,CE,1420,JINDAL STEEL LIMITED,JINDALSTEL APR 1420 CE,JINDALSTEL28APR26C1420,2026-04-28,625,0.05
NFO,nse_fo,JINDALSTEL,36461,OPTSTK,PE,1420,JINDAL STEEL LIMITED,JINDALSTEL APR 1420 PE,JINDALSTEL28APR26P1420,2026-04-28,625,0.05
NFO,nse_fo,POWERINDIA,36476,OPTSTK,CE,24500,HITACHI ENERGY INDIA LTD,POWERINDIA MAR 24500 CE,POWERINDIA30MAR26C24500,2026-03-30,50,0.05
NFO,nse_fo,POWERINDIA,36477,OPTSTK,PE,24500,HITACHI ENERGY INDIA LTD,POWERINDIA MAR 24500 PE,POWERINDIA30MAR26P24500,2026-03-30,50,0.05
NFO,nse_fo,KEI,36486,OPTSTK,CE,5050,KEI INDUSTRIES LTD.,KEI MAR 5050 CE,KEI30MAR26C5050,2026-03-30,175,0.05
NFO,nse_fo,KEI,36487,OPTSTK,PE,5050,KEI INDUSTRIES LTD.,KEI MAR 5050 PE,KEI30MAR26P5050,2026-03-30,175,0.05
NFO,nse_fo,KEI,36488,OPTSTK,CE,5100,KEI INDUSTRIES LTD.,KEI APR 5100 CE,KEI28APR26C5100,2026-04-28,175,0.05
NFO,nse_fo,KEI,36489,OPTSTK,PE,5100,KEI INDUSTRIES LTD.,KEI APR 5100 PE,KEI28APR26P5100,2026-04-28,175,0.05
NFO,nse_fo,MANAPPURAM,36569,OPTSTK,CE,207.5,MANAPPURAM FINANCE LTD,MANAPPURAM APR 207.5 CE,MANAPPURAM28APR26C207.5,2026-04-28,3000,0.05
NFO,nse_fo,MANAPPURAM,36570,OPTSTK,PE,207.5,MANAPPURAM FINANCE LTD,MANAPPURAM APR 207.5 PE,MANAPPURAM28APR26P207.5,2026-04-28,3000,0.05
NFO,nse_fo,MANAPPURAM,36571,OPTSTK,CE,212.5,MANAPPURAM FINANCE LTD,MANAPPURAM APR 212.5 CE,MANAPPURAM28APR26C212.5,2026-04-28,3000,0.05
NFO,nse_fo,MANAPPURAM,36572,OPTSTK,PE,212.5,MANAPPURAM FINANCE LTD,MANAPPURAM APR 212.5 PE,MANAPPURAM28APR26P212.5,2026-04-28,3000,0.05
NFO,nse_fo,MARUTI,36602,OPTSTK,CE,11500,MARUTI SUZUKI INDIA LTD.,MARUTI MAR 11500 CE,MARUTI30MAR26C11500,2026-03-30,50,0.05
NFO,nse_fo,MARUTI,36603,OPTSTK,PE,11500,MARUTI SUZUKI INDIA LTD.,MARUTI MAR 11500 PE,MARUTI30MAR26P11500,2026-03-30,50,0.05
NFO,nse_fo,MARUTI,36609,OPTSTK,CE,11400,MARUTI SUZUKI INDIA LTD.,MARUTI APR 11400 CE,MARUTI28APR26C11400,2026-04-28,50,0.05
NFO,nse_fo,MARUTI,36614,OPTSTK,PE,11400,MARUTI SUZUKI INDIA LTD.,MARUTI APR 11400 PE,MARUTI28APR26P11400,2026-04-28,50,0.05
NFO,nse_fo,NATIONALUM,36630,OPTSTK,CE,427.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM APR 427.5 CE,NATIONALUM28APR26C427.5,2026-04-28,3750,0.05
NFO,nse_fo,NATIONALUM,36631,OPTSTK,PE,427.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM APR 427.5 PE,NATIONALUM28APR26P427.5,2026-04-28,3750,0.05
NFO,nse_fo,NATIONALUM,36632,OPTSTK,CE,432.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM APR 432.5 CE,NATIONALUM28APR26C432.5,2026-04-28,3750,0.05
NFO,nse_fo,NATIONALUM,36633,OPTSTK,PE,432.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM APR 432.5 PE,NATIONALUM28APR26P432.5,2026-04-28,3750,0.05
NFO,nse_fo,NATIONALUM,36634,OPTSTK,CE,437.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM APR 437.5 CE,NATIONALUM28APR26C437.5,2026-04-28,3750,0.05
NFO,nse_fo,NATIONALUM,36635,OPTSTK,PE,437.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM APR 437.5 PE,NATIONALUM28APR26P437.5,2026-04-28,3750,0.05
NFO,nse_fo,NATIONALUM,36636,OPTSTK,CE,442.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM APR 442.5 CE,NATIONALUM28APR26C442.5,2026-04-28,3750,0.05
NFO,nse_fo,NATIONALUM,36637,OPTSTK,PE,442.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM APR 442.5 PE,NATIONALUM28APR26P442.5,2026-04-28,3750,0.05
NFO,nse_fo,NATIONALUM,36638,OPTSTK,CE,445,NATIONAL ALUMINIUM CO LTD,NATIONALUM MAY 445 CE,NATIONALUM26MAY26C445,2026-05-26,3750,0.05
NFO,nse_fo,NATIONALUM,36639,OPTSTK,PE,445,NATIONAL ALUMINIUM CO LTD,NATIONALUM MAY 445 PE,NATIONALUM26MAY26P445,2026-05-26,3750,0.05
NFO,nse_fo,011NSETEST,36687,FUTSTK,XX,-1,011NSETEST,011NSETEST NOV36 FUT,011NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,021NSETEST,36690,FUTSTK,XX,-1,021NSETEST,021NSETEST NOV36 FUT,021NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,031NSETEST,36691,FUTSTK,XX,-1,031NSETEST,031NSETEST NOV36 FUT,031NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,041NSETEST,36694,FUTSTK,XX,-1,041NSETEST,041NSETEST NOV36 FUT,041NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,051NSETEST,36697,FUTSTK,XX,-1,051NSETEST,051NSETEST NOV36 FUT,051NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,061NSETEST,36700,FUTSTK,XX,-1,061NSETEST,061NSETEST NOV36 FUT,061NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,071NSETEST,36702,FUTSTK,XX,-1,071NSETEST,071NSETEST NOV36 FUT,071NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,081NSETEST,36709,FUTSTK,XX,-1,081NSETEST,081NSETEST NOV36 FUT,081NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,SAIL,36712,OPTSTK,CE,182,STEEL AUTHORITY OF INDIA,SAIL MAR 182 CE,SAIL30MAR26C182,2026-03-30,4700,0.01
NFO,nse_fo,091NSETEST,36713,FUTSTK,XX,-1,091NSETEST,091NSETEST NOV36 FUT,091NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,101NSETEST,36715,FUTSTK,XX,-1,101NSETEST,101NSETEST NOV36 FUT,101NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,111NSETEST,36716,FUTSTK,XX,-1,111NSETEST,111NSETEST NOV36 FUT,111NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,121NSETEST,36718,FUTSTK,XX,-1,121NSETEST,121NSETEST NOV36 FUT,121NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,SAIL,36719,OPTSTK,PE,182,STEEL AUTHORITY OF INDIA,SAIL MAR 182 PE,SAIL30MAR26P182,2026-03-30,4700,0.01
NFO,nse_fo,131NSETEST,36720,FUTSTK,XX,-1,131NSETEST,131NSETEST NOV36 FUT,131NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,141NSETEST,36721,FUTSTK,XX,-1,141NSETEST,141NSETEST NOV36 FUT,141NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,151NSETEST,36724,FUTSTK,XX,-1,151NSETEST,151NSETEST NOV36 FUT,151NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,161NSETEST,36725,FUTSTK,XX,-1,161NSETEST,161NSETEST NOV36 FUT,161NSETEST27NOV36F,2036-11-27,50,0.05
NFO,nse_fo,PIIND,36755,OPTSTK,CE,2360,PI INDUSTRIES LTD,PIIND MAY 2360 CE,PIIND26MAY26C2360,2026-05-26,175,0.05
NFO,nse_fo,BANKINDIA,36756,OPTSTK,CE,182,BANK OF INDIA,BANKINDIA MAR 182 CE,BANKINDIA30MAR26C182,2026-03-30,5200,0.01
NFO,nse_fo,PIIND,36757,OPTSTK,PE,2360,PI INDUSTRIES LTD,PIIND MAY 2360 PE,PIIND26MAY26P2360,2026-05-26,175,0.05
NFO,nse_fo,BANKINDIA,36759,OPTSTK,PE,182,BANK OF INDIA,BANKINDIA MAR 182 PE,BANKINDIA30MAR26P182,2026-03-30,5200,0.01
NFO,nse_fo,PNB,36761,OPTSTK,CE,94,PUNJAB NATIONAL BANK,PNB MAY 94 CE,PNB26MAY26C94,2026-05-26,8000,0.01
NFO,nse_fo,PNB,36762,OPTSTK,PE,94,PUNJAB NATIONAL BANK,PNB MAY 94 PE,PNB26MAY26P94,2026-05-26,8000,0.01
NFO,nse_fo,CANBK,36815,OPTSTK,CE,114,CANARA BANK,CANBK APR 114 CE,CANBK28APR26C114,2026-04-28,6750,0.01
NFO,nse_fo,CANBK,36816,OPTSTK,PE,114,CANARA BANK,CANBK APR 114 PE,CANBK28APR26P114,2026-04-28,6750,0.01
NFO,nse_fo,CANBK,36817,OPTSTK,CE,118,CANARA BANK,CANBK APR 118 CE,CANBK28APR26C118,2026-04-28,6750,0.01
NFO,nse_fo,CANBK,36826,OPTSTK,PE,118,CANARA BANK,CANBK APR 118 PE,CANBK28APR26P118,2026-04-28,6750,0.01
NFO,nse_fo,SOLARINDS,36876,OPTSTK,CE,15800,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAR 15800 CE,SOLARINDS30MAR26C15800,2026-03-30,50,0.05
NFO,nse_fo,MOTHERSON,36878,OPTSTK,CE,147,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON MAR 147 CE,MOTHERSON30MAR26C147,2026-03-30,6150,0.01
NFO,nse_fo,MOTHERSON,36879,OPTSTK,PE,147,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON MAR 147 PE,MOTHERSON30MAR26P147,2026-03-30,6150,0.01
NFO,nse_fo,SOLARINDS,36884,OPTSTK,PE,15800,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAR 15800 PE,SOLARINDS30MAR26P15800,2026-03-30,50,0.05
NFO,nse_fo,SBIN,36910,OPTSTK,CE,1025,STATE BANK OF INDIA,SBIN APR 1025 CE,SBIN28APR26C1025,2026-04-28,750,0.05
NFO,nse_fo,SBIN,36911,OPTSTK,PE,1025,STATE BANK OF INDIA,SBIN APR 1025 PE,SBIN28APR26P1025,2026-04-28,750,0.05
NFO,nse_fo,SBIN,36913,OPTSTK,CE,1035,STATE BANK OF INDIA,SBIN APR 1035 CE,SBIN28APR26C1035,2026-04-28,750,0.05
NFO,nse_fo,SBIN,36916,OPTSTK,PE,1035,STATE BANK OF INDIA,SBIN APR 1035 PE,SBIN28APR26P1035,2026-04-28,750,0.05
NFO,nse_fo,SBIN,36919,OPTSTK,CE,1030,STATE BANK OF INDIA,SBIN MAY 1030 CE,SBIN26MAY26C1030,2026-05-26,750,0.05
NFO,nse_fo,SBIN,36920,OPTSTK,PE,1030,STATE BANK OF INDIA,SBIN MAY 1030 PE,SBIN26MAY26P1030,2026-05-26,750,0.05
NFO,nse_fo,SUPREMEIND,36926,OPTSTK,CE,4300,SUPREME INDUSTRIES LTD,SUPREMEIND MAR 4300 CE,SUPREMEIND30MAR26C4300,2026-03-30,175,0.05
NFO,nse_fo,SOLARINDS,36927,OPTSTK,CE,17100,SOLAR INDUSTRIES (I) LTD,SOLARINDS APR 17100 CE,SOLARINDS28APR26C17100,2026-04-28,50,0.05
NFO,nse_fo,SOLARINDS,36928,OPTSTK,PE,17100,SOLAR INDUSTRIES (I) LTD,SOLARINDS APR 17100 PE,SOLARINDS28APR26P17100,2026-04-28,50,0.05
NFO,nse_fo,SUPREMEIND,36931,OPTSTK,PE,4300,SUPREME INDUSTRIES LTD,SUPREMEIND MAR 4300 PE,SUPREMEIND30MAR26P4300,2026-03-30,175,0.05
NFO,nse_fo,SUPREMEIND,36932,OPTSTK,CE,4600,SUPREME INDUSTRIES LTD,SUPREMEIND MAR 4600 CE,SUPREMEIND30MAR26C4600,2026-03-30,175,0.05
NFO,nse_fo,SUPREMEIND,36933,OPTSTK,PE,4600,SUPREME INDUSTRIES LTD,SUPREMEIND MAR 4600 PE,SUPREMEIND30MAR26P4600,2026-03-30,175,0.05
NFO,nse_fo,SOLARINDS,36934,OPTSTK,CE,17000,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 17000 CE,SOLARINDS26MAY26C17000,2026-05-26,50,0.05
NFO,nse_fo,SOLARINDS,36936,OPTSTK,PE,17000,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 17000 PE,SOLARINDS26MAY26P17000,2026-05-26,50,0.05
NFO,nse_fo,NATIONALUM,36952,OPTSTK,CE,487.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM MAR 487.5 CE,NATIONALUM30MAR26C487.5,2026-03-30,3750,0.05
NFO,nse_fo,CIPLA,36956,OPTSTK,CE,1140,CIPLA LTD,CIPLA MAR 1140 CE,CIPLA30MAR26C1140,2026-03-30,375,0.05
NFO,nse_fo,CIPLA,36963,OPTSTK,PE,1140,CIPLA LTD,CIPLA MAR 1140 PE,CIPLA30MAR26P1140,2026-03-30,375,0.05
NFO,nse_fo,CGPOWER,36999,OPTSTK,CE,780,CG POWER AND IND SOL LTD,CGPOWER APR 780 CE,CGPOWER28APR26C780,2026-04-28,850,0.05
NFO,nse_fo,CGPOWER,37000,OPTSTK,PE,780,CG POWER AND IND SOL LTD,CGPOWER APR 780 PE,CGPOWER28APR26P780,2026-04-28,850,0.05
NFO,nse_fo,TATASTEEL,37031,OPTSTK,CE,214,TATA STEEL LIMITED,TATASTEEL MAR 214 CE,TATASTEEL30MAR26C214,2026-03-30,5500,0.01
NFO,nse_fo,TATASTEEL,37036,OPTSTK,PE,214,TATA STEEL LIMITED,TATASTEEL MAR 214 PE,TATASTEEL30MAR26P214,2026-03-30,5500,0.01
NFO,nse_fo,OIL,37090,OPTSTK,CE,575,OIL INDIA LTD,OIL MAR 575 CE,OIL30MAR26C575,2026-03-30,1400,0.05
NFO,nse_fo,OIL,37092,OPTSTK,CE,585,OIL INDIA LTD,OIL MAR 585 CE,OIL30MAR26C585,2026-03-30,1400,0.05
NFO,nse_fo,TITAN,37110,OPTSTK,CE,4760,TITAN COMPANY LIMITED,TITAN MAR 4760 CE,TITAN30MAR26C4760,2026-03-30,175,0.05
NFO,nse_fo,TITAN,37111,OPTSTK,PE,4760,TITAN COMPANY LIMITED,TITAN MAR 4760 PE,TITAN30MAR26P4760,2026-03-30,175,0.05
NFO,nse_fo,HDFCBANK,37118,OPTSTK,CE,725,HDFC BANK LTD,HDFCBANK MAR 725 CE,HDFCBANK30MAR26C725,2026-03-30,550,0.05
NFO,nse_fo,HDFCBANK,37119,OPTSTK,PE,725,HDFC BANK LTD,HDFCBANK MAR 725 PE,HDFCBANK30MAR26P725,2026-03-30,550,0.05
NFO,nse_fo,HDFCBANK,37125,OPTSTK,CE,725,HDFC BANK LTD,HDFCBANK APR 725 CE,HDFCBANK28APR26C725,2026-04-28,550,0.05
NFO,nse_fo,HDFCBANK,37132,OPTSTK,PE,725,HDFC BANK LTD,HDFCBANK APR 725 PE,HDFCBANK28APR26P725,2026-04-28,550,0.05
NFO,nse_fo,TORNTPOWER,37154,OPTSTK,CE,1660,TORRENT POWER LTD,TORNTPOWER MAR 1660 CE,TORNTPOWER30MAR26C1660,2026-03-30,425,0.05
NFO,nse_fo,TORNTPOWER,37161,OPTSTK,PE,1660,TORRENT POWER LTD,TORNTPOWER MAR 1660 PE,TORNTPOWER30MAR26P1660,2026-03-30,425,0.05
NFO,nse_fo,COFORGE,37173,OPTSTK,CE,1140,COFORGE LIMITED,COFORGE MAR 1140 CE,COFORGE30MAR26C1140,2026-03-30,375,0.05
NFO,nse_fo,COFORGE,37175,OPTSTK,PE,1140,COFORGE LIMITED,COFORGE MAR 1140 PE,COFORGE30MAR26P1140,2026-03-30,375,0.05
NFO,nse_fo,ONGC,37214,OPTSTK,CE,278.75,OIL AND NATURAL GAS CORP.,ONGC MAR 278.75 CE,ONGC30MAR26C278.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37215,OPTSTK,PE,278.75,OIL AND NATURAL GAS CORP.,ONGC MAR 278.75 PE,ONGC30MAR26P278.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37216,OPTSTK,CE,280.75,OIL AND NATURAL GAS CORP.,ONGC MAR 280.75 CE,ONGC30MAR26C280.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37217,OPTSTK,PE,280.75,OIL AND NATURAL GAS CORP.,ONGC MAR 280.75 PE,ONGC30MAR26P280.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37218,OPTSTK,CE,282.75,OIL AND NATURAL GAS CORP.,ONGC MAR 282.75 CE,ONGC30MAR26C282.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37219,OPTSTK,PE,282.75,OIL AND NATURAL GAS CORP.,ONGC MAR 282.75 PE,ONGC30MAR26P282.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37220,OPTSTK,CE,284.75,OIL AND NATURAL GAS CORP.,ONGC MAR 284.75 CE,ONGC30MAR26C284.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37222,OPTSTK,CE,286.75,OIL AND NATURAL GAS CORP.,ONGC MAR 286.75 CE,ONGC30MAR26C286.75,2026-03-30,2250,0.05
NFO,nse_fo,TVSMOTOR,37231,OPTSTK,CE,4440,TVS MOTOR COMPANY  LTD,TVSMOTOR MAR 4440 CE,TVSMOTOR30MAR26C4440,2026-03-30,175,0.05
NFO,nse_fo,TVSMOTOR,37232,OPTSTK,PE,4440,TVS MOTOR COMPANY  LTD,TVSMOTOR MAR 4440 PE,TVSMOTOR30MAR26P4440,2026-03-30,175,0.05
NFO,nse_fo,ONGC,37235,OPTSTK,PE,286.75,OIL AND NATURAL GAS CORP.,ONGC MAR 286.75 PE,ONGC30MAR26P286.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37236,OPTSTK,CE,288.75,OIL AND NATURAL GAS CORP.,ONGC MAR 288.75 CE,ONGC30MAR26C288.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37237,OPTSTK,PE,288.75,OIL AND NATURAL GAS CORP.,ONGC MAR 288.75 PE,ONGC30MAR26P288.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37240,OPTSTK,CE,290.75,OIL AND NATURAL GAS CORP.,ONGC MAR 290.75 CE,ONGC30MAR26C290.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37242,OPTSTK,CE,292.75,OIL AND NATURAL GAS CORP.,ONGC MAR 292.75 CE,ONGC30MAR26C292.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37244,OPTSTK,CE,294.75,OIL AND NATURAL GAS CORP.,ONGC MAR 294.75 CE,ONGC30MAR26C294.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37246,OPTSTK,CE,296.75,OIL AND NATURAL GAS CORP.,ONGC MAR 296.75 CE,ONGC30MAR26C296.75,2026-03-30,2250,0.05
NFO,nse_fo,ONGC,37248,OPTSTK,CE,298.75,OIL AND NATURAL GAS CORP.,ONGC MAR 298.75 CE,ONGC30MAR26C298.75,2026-03-30,2250,0.05
NFO,nse_fo,HINDZINC,37266,OPTSTK,CE,445,HINDUSTAN ZINC LIMITED,HINDZINC MAR 445 CE,HINDZINC30MAR26C445,2026-03-30,1225,0.05
NFO,nse_fo,HINDZINC,37267,OPTSTK,PE,445,HINDUSTAN ZINC LIMITED,HINDZINC MAR 445 PE,HINDZINC30MAR26P445,2026-03-30,1225,0.05
NFO,nse_fo,HINDZINC,37288,OPTSTK,CE,445,HINDUSTAN ZINC LIMITED,HINDZINC APR 445 CE,HINDZINC28APR26C445,2026-04-28,1225,0.05
NFO,nse_fo,HINDZINC,37290,OPTSTK,PE,445,HINDUSTAN ZINC LIMITED,HINDZINC APR 445 PE,HINDZINC28APR26P445,2026-04-28,1225,0.05
NFO,nse_fo,HINDZINC,37300,OPTSTK,CE,430,HINDUSTAN ZINC LIMITED,HINDZINC MAY 430 CE,HINDZINC26MAY26C430,2026-05-26,1225,0.05
NFO,nse_fo,HINDZINC,37301,OPTSTK,PE,430,HINDUSTAN ZINC LIMITED,HINDZINC MAY 430 PE,HINDZINC26MAY26P430,2026-05-26,1225,0.05
NFO,nse_fo,VOLTAS,37303,OPTSTK,CE,1100,VOLTAS LTD,VOLTAS APR 1100 CE,VOLTAS28APR26C1100,2026-04-28,375,0.05
NFO,nse_fo,VOLTAS,37304,OPTSTK,PE,1100,VOLTAS LTD,VOLTAS APR 1100 PE,VOLTAS28APR26P1100,2026-04-28,375,0.05
NFO,nse_fo,PETRONET,37369,OPTSTK,CE,365,PETRONET LNG LIMITED,PETRONET APR 365 CE,PETRONET28APR26C365,2026-04-28,1900,0.05
NFO,nse_fo,PETRONET,37370,OPTSTK,PE,365,PETRONET LNG LIMITED,PETRONET APR 365 PE,PETRONET28APR26P365,2026-04-28,1900,0.05
NFO,nse_fo,PFC,37393,OPTSTK,CE,457.5,POWER FIN CORP LTD.,PFC MAR 457.5 CE,PFC30MAR26C457.5,2026-03-30,1300,0.05
NFO,nse_fo,PFC,37394,OPTSTK,PE,457.5,POWER FIN CORP LTD.,PFC MAR 457.5 PE,PFC30MAR26P457.5,2026-03-30,1300,0.05
NFO,nse_fo,PFC,37395,OPTSTK,CE,462.5,POWER FIN CORP LTD.,PFC MAR 462.5 CE,PFC30MAR26C462.5,2026-03-30,1300,0.05
NFO,nse_fo,PFC,37396,OPTSTK,PE,462.5,POWER FIN CORP LTD.,PFC MAR 462.5 PE,PFC30MAR26P462.5,2026-03-30,1300,0.05
NFO,nse_fo,PFC,37397,OPTSTK,CE,467.5,POWER FIN CORP LTD.,PFC MAR 467.5 CE,PFC30MAR26C467.5,2026-03-30,1300,0.05
NFO,nse_fo,PFC,37398,OPTSTK,PE,467.5,POWER FIN CORP LTD.,PFC MAR 467.5 PE,PFC30MAR26P467.5,2026-03-30,1300,0.05
NFO,nse_fo,PFC,37411,OPTSTK,CE,455,POWER FIN CORP LTD.,PFC APR 455 CE,PFC28APR26C455,2026-04-28,1300,0.05
NFO,nse_fo,PFC,37412,OPTSTK,PE,455,POWER FIN CORP LTD.,PFC APR 455 PE,PFC28APR26P455,2026-04-28,1300,0.05
NFO,nse_fo,PFC,37415,OPTSTK,CE,465,POWER FIN CORP LTD.,PFC APR 465 CE,PFC28APR26C465,2026-04-28,1300,0.05
NFO,nse_fo,PFC,37416,OPTSTK,PE,465,POWER FIN CORP LTD.,PFC APR 465 PE,PFC28APR26P465,2026-04-28,1300,0.05
NFO,nse_fo,PFC,37417,OPTSTK,CE,475,POWER FIN CORP LTD.,PFC APR 475 CE,PFC28APR26C475,2026-04-28,1300,0.05
